date,subdivision,certificate_type,processing_time,status
2024-08-09 12:58:45.797649,East,Birth,10,Pending
2024-08-04 12:58:45.797669,East,Caste,13,Pending
2024-08-30 12:58:45.797687,East,Death,16,Issued
2024-08-22 12:58:45.797706,East,Income,25,Issued
2024-08-09 12:58:45.797725,North,Marriage,18,Rejected
2024-08-19 12:58:45.797743,North,Death,16,Issued
2024-08-27 12:58:45.797763,South,Income,23,Issued
2024-08-30 12:58:45.797781,North,Income,15,Pending
2024-08-14 12:58:45.797800,West,Birth,16,Rejected
2024-08-19 12:58:45.797818,South,Caste,5,Pending
2024-08-09 12:58:45.797836,West,Birth,12,Pending
2024-08-21 12:58:45.797855,South,Income,12,Issued
2024-08-14 12:58:45.797872,Central,Domicile,20,Issued
2024-08-25 12:58:45.797892,South,Caste,22,Issued
2024-08-05 12:58:45.797910,East,Caste,18,Issued
2024-08-29 12:58:45.797928,North,Marriage,7,Rejected
2024-08-03 12:58:45.797947,West,Domicile,6,Issued
2024-08-04 12:58:45.797975,North,Caste,23,Issued
2024-08-20 12:58:45.797995,East,Death,17,Issued
2024-08-18 12:58:45.798014,East,Marriage,3,Pending
2024-08-23 12:58:45.798033,South,Death,29,Issued
2024-08-19 12:58:45.798051,Central,Marriage,4,Issued
2024-08-25 12:58:45.798070,North,Birth,27,Pending
2024-08-07 12:58:45.798088,East,Domicile,24,Pending
2024-08-20 12:58:45.798106,East,Domicile,19,Pending
2024-08-21 12:58:45.798125,Central,Caste,8,Issued
2024-08-09 12:58:45.798143,South,Death,11,Issued
2024-08-29 12:58:45.798161,Central,Caste,16,Issued
2024-08-10 12:58:45.798180,North,Death,19,Issued
2024-08-23 12:58:45.798203,North,Marriage,6,Issued
2024-08-18 12:58:45.798227,North,Domicile,17,Issued
2024-08-30 12:58:45.798247,East,Income,14,Issued
2024-08-12 12:58:45.798266,West,Income,20,Rejected
2024-08-30 12:58:45.798285,South,Marriage,1,Issued
2024-08-04 12:58:45.798303,West,Caste,29,Issued
2024-08-13 12:58:45.798321,South,Marriage,27,Pending
2024-08-23 12:58:45.798340,West,Death,28,Issued
2024-08-09 12:58:45.798358,West,Death,11,Rejected
2024-08-12 12:58:45.798376,South,Caste,17,Issued
2024-08-26 12:58:45.798394,East,Income,18,Issued
2024-08-26 12:58:45.798415,South,Birth,3,Pending
2024-08-18 12:58:45.798433,Central,Death,26,Issued
2024-08-20 12:58:45.798453,North,Death,24,Pending
2024-08-13 12:58:45.798471,North,Caste,11,Issued
2024-08-07 12:58:45.798490,East,Birth,20,Issued
2024-08-26 12:58:45.798508,North,Marriage,25,Rejected
2024-08-09 12:58:45.798526,East,Death,27,Issued
2024-08-23 12:58:45.798547,West,Death,20,Rejected
2024-08-27 12:58:45.798565,South,Death,1,Pending
2024-08-14 12:58:45.798583,West,Birth,19,Pending
2024-08-13 12:58:45.798601,West,Caste,28,Pending
2024-08-30 12:58:45.798620,West,Domicile,12,Issued
2024-08-20 12:58:45.798638,East,Caste,3,Issued
2024-08-26 12:58:45.798656,East,Income,24,Pending
2024-08-13 12:58:45.798678,Central,Birth,10,Issued
2024-08-07 12:58:45.798697,West,Birth,3,Pending
2024-08-28 12:58:45.798715,South,Marriage,20,Issued
2024-08-05 12:58:45.798734,West,Marriage,9,Issued
2024-08-01 12:58:45.798752,North,Domicile,9,Pending
2024-08-16 12:58:45.798770,West,Domicile,21,Rejected
2024-08-09 12:58:45.798789,East,Death,16,Rejected
2024-08-20 12:58:45.798807,South,Caste,20,Issued
2024-08-14 12:58:45.798826,South,Income,4,Issued
2024-08-19 12:58:45.798845,Central,Income,5,Issued
2024-08-29 12:58:45.798863,West,Income,21,Pending
2024-08-17 12:58:45.798882,South,Death,20,Issued
2024-08-02 12:58:45.798904,North,Income,29,Pending
2024-08-09 12:58:45.798923,East,Marriage,21,Pending
2024-08-05 12:58:45.798941,South,Marriage,28,Issued
2024-08-02 12:58:45.798960,South,Caste,17,Issued
2024-08-27 12:58:45.798978,East,Income,6,Issued
2024-08-22 12:58:45.798998,South,Domicile,27,Rejected
2024-08-24 12:58:45.799016,East,Marriage,9,Issued
2024-08-16 12:58:45.799035,East,Income,28,Pending
2024-08-23 12:58:45.799054,East,Birth,10,Pending
2024-08-24 12:58:45.799072,Central,Death,4,Issued
2024-08-30 12:58:45.799090,West,Domicile,4,Issued
2024-08-09 12:58:45.799108,East,Birth,24,Pending
2024-08-20 12:58:45.799127,Central,Domicile,4,Issued
2024-08-02 12:58:45.799146,East,Domicile,27,Issued
2024-08-10 12:58:45.799164,South,Birth,1,Pending
2024-08-25 12:58:45.799183,North,Caste,25,Issued
2024-08-25 12:58:45.799201,South,Income,3,Issued
2024-08-18 12:58:45.799220,South,Income,12,Issued
2024-08-03 12:58:45.799238,North,Domicile,4,Issued
2024-08-03 12:58:45.799257,North,Death,10,Issued
2024-08-23 12:58:45.799275,Central,Death,13,Issued
2024-08-01 12:58:45.799293,North,Domicile,15,Pending
2024-08-21 12:58:45.799311,West,Domicile,14,Issued
2024-08-28 12:58:45.799334,East,Domicile,19,Issued
2024-08-17 12:58:45.799352,East,Birth,23,Pending
2024-08-03 12:58:45.799370,East,Caste,13,Pending
2024-08-09 12:58:45.799390,North,Birth,6,Issued
2024-08-27 12:58:45.799410,West,Birth,12,Issued
2024-08-23 12:58:45.799429,South,Marriage,21,Pending
2024-08-01 12:58:45.799448,South,Death,28,Issued
2024-08-18 12:58:45.799466,East,Income,29,Issued
2024-08-11 12:58:45.799488,South,Caste,22,Pending
2024-08-24 12:58:45.799506,East,Marriage,15,Issued
2024-08-05 12:58:45.799525,East,Caste,12,Issued
2024-08-04 12:58:45.799543,East,Caste,8,Pending
2024-08-06 12:58:45.799562,Central,Birth,27,Issued
2024-08-28 12:58:45.799580,East,Birth,24,Pending
2024-08-19 12:58:45.799602,Central,Marriage,17,Issued
2024-08-13 12:58:45.799620,Central,Death,24,Pending
2024-08-20 12:58:45.799638,South,Caste,14,Pending
2024-08-12 12:58:45.799657,West,Birth,11,Issued
2024-08-30 12:58:45.799675,South,Income,26,Pending
2024-08-10 12:58:45.799694,South,Death,2,Issued
2024-08-08 12:58:45.799713,West,Caste,27,Pending
2024-08-02 12:58:45.799731,Central,Domicile,20,Issued
2024-08-15 12:58:45.799750,Central,Income,19,Issued
2024-08-06 12:58:45.799768,North,Income,15,Issued
2024-08-01 12:58:45.799787,North,Income,18,Pending
2024-08-09 12:58:45.799805,West,Birth,9,Issued
2024-08-28 12:58:45.799824,Central,Birth,17,Pending
2024-08-17 12:58:45.799842,West,Birth,7,Pending
2024-08-22 12:58:45.799861,South,Death,26,Pending
2024-08-07 12:58:45.799880,Central,Birth,28,Pending
2024-08-18 12:58:45.799899,East,Income,5,Issued
2024-08-04 12:58:45.799918,West,Birth,19,Issued
2024-08-06 12:58:45.799936,Central,Domicile,25,Issued
2024-08-22 12:58:45.799955,South,Domicile,11,Pending
2024-08-29 12:58:45.799974,North,Birth,9,Pending
2024-08-08 12:58:45.799997,South,Domicile,16,Issued
2024-08-01 12:58:45.800015,South,Income,6,Issued
2024-08-22 12:58:45.800034,North,Marriage,26,Issued
2024-08-11 12:58:45.800052,South,Income,13,Issued
2024-08-15 12:58:45.800070,East,Birth,14,Issued
2024-08-15 12:58:45.800089,Central,Caste,8,Pending
2024-08-21 12:58:45.800107,West,Income,9,Pending
2024-08-26 12:58:45.800126,South,Caste,13,Issued
2024-08-10 12:58:45.800145,Central,Caste,27,Pending
2024-08-24 12:58:45.800163,South,Marriage,8,Issued
2024-08-26 12:58:45.800182,East,Domicile,15,Pending
2024-08-24 12:58:45.800199,East,Marriage,7,Issued
2024-08-15 12:58:45.800219,South,Birth,13,Rejected
2024-08-08 12:58:45.800237,East,Marriage,6,Issued
2024-08-12 12:58:45.800256,West,Caste,29,Pending
2024-08-13 12:58:45.800275,Central,Caste,20,Issued
2024-08-30 12:58:45.800293,North,Death,8,Issued
2024-08-11 12:58:45.800311,South,Income,22,Rejected
2024-08-25 12:58:45.800330,North,Caste,26,Pending
2024-08-08 12:58:45.800348,Central,Caste,13,Issued
2024-08-27 12:58:45.800366,West,Marriage,5,Issued
2024-08-21 12:58:45.800385,East,Death,8,Issued
2024-08-13 12:58:45.800403,Central,Income,8,Issued
2024-08-07 12:58:45.800421,Central,Caste,24,Pending
2024-08-15 12:58:45.800440,Central,Domicile,26,Pending
2024-08-09 12:58:45.800458,West,Death,29,Rejected
2024-08-29 12:58:45.800478,West,Domicile,6,Issued
2024-08-14 12:58:45.800496,East,Caste,16,Pending
2024-08-24 12:58:45.800514,Central,Caste,29,Issued
2024-08-04 12:58:45.800537,North,Income,17,Issued
2024-08-12 12:58:45.800556,Central,Marriage,13,Rejected
2024-08-12 12:58:45.800574,South,Domicile,28,Pending
2024-08-29 12:58:45.800592,Central,Domicile,9,Issued
2024-08-28 12:58:45.800611,East,Income,29,Issued
2024-08-30 12:58:45.800629,Central,Caste,12,Issued
2024-08-09 12:58:45.800649,East,Caste,11,Issued
2024-08-06 12:58:45.800667,East,Death,2,Issued
2024-08-02 12:58:45.800685,East,Death,20,Issued
2024-08-07 12:58:45.800704,South,Caste,29,Pending
2024-08-23 12:58:45.800722,Central,Domicile,24,Pending
2024-08-07 12:58:45.800741,East,Caste,8,Pending
2024-08-12 12:58:45.800759,East,Caste,22,Issued
2024-08-04 12:58:45.800778,East,Marriage,3,Issued
2024-08-13 12:58:45.800796,Central,Caste,6,Pending
2024-08-19 12:58:45.800814,South,Marriage,23,Issued
2024-08-04 12:58:45.800832,Central,Domicile,3,Issued
2024-08-08 12:58:45.800851,West,Death,9,Issued
2024-08-05 12:58:45.800870,West,Income,27,Pending
2024-08-12 12:58:45.800888,South,Domicile,11,Pending
2024-08-07 12:58:45.800906,South,Marriage,14,Issued
2024-08-01 12:58:45.800925,Central,Marriage,13,Issued
2024-08-27 12:58:45.800943,North,Birth,28,Pending
2024-08-07 12:58:45.800962,Central,Death,5,Pending
2024-08-28 12:58:45.800986,South,Domicile,12,Issued
2024-08-09 12:58:45.801005,West,Death,1,Issued
2024-08-20 12:58:45.801023,Central,Domicile,11,Pending
2024-08-26 12:58:45.801042,West,Income,12,Issued
2024-08-02 12:58:45.801060,North,Domicile,27,Rejected
2024-08-30 12:58:45.801079,South,Domicile,10,Issued
2024-08-06 12:58:45.801098,South,Domicile,14,Pending
2024-08-14 12:58:45.801120,South,Death,10,Pending
2024-08-04 12:58:45.801139,North,Birth,16,Rejected
2024-08-30 12:58:45.801157,West,Caste,26,Issued
2024-08-26 12:58:45.801176,North,Birth,12,Issued
2024-08-28 12:58:45.801195,West,Death,10,Pending
2024-08-22 12:58:45.801218,North,Death,16,Pending
2024-08-02 12:58:45.801236,South,Income,16,Pending
2024-08-24 12:58:45.801255,West,Birth,17,Pending
2024-08-17 12:58:45.801274,Central,Caste,22,Issued
2024-08-16 12:58:45.801292,Central,Income,27,Issued
2024-08-06 12:58:45.801311,West,Marriage,22,Issued
2024-08-21 12:58:45.801330,West,Income,20,Issued
2024-08-08 12:58:45.801348,South,Marriage,4,Rejected
2024-08-03 12:58:45.801367,East,Marriage,6,Issued
2024-08-07 12:58:45.801385,South,Income,13,Issued
2024-08-04 12:58:45.801405,Central,Death,20,Rejected
2024-08-22 12:58:45.801424,South,Income,26,Pending
2024-08-08 12:58:45.801445,Central,Income,1,Issued
2024-08-12 12:58:45.801464,East,Death,9,Pending
2024-08-15 12:58:45.801483,South,Income,24,Issued
2024-08-09 12:58:45.801501,South,Domicile,18,Pending
2024-08-27 12:58:45.801520,Central,Birth,27,Issued
2024-08-22 12:58:45.801538,Central,Death,3,Issued
2024-08-07 12:58:45.801557,West,Death,23,Rejected
2024-08-19 12:58:45.801575,Central,Income,19,Rejected
2024-08-21 12:58:45.801595,East,Birth,17,Pending
2024-08-10 12:58:45.801616,West,Caste,6,Issued
2024-08-05 12:58:45.801635,Central,Domicile,10,Issued
2024-08-06 12:58:45.801653,North,Birth,15,Issued
2024-08-10 12:58:45.801671,South,Birth,17,Pending
2024-08-18 12:58:45.801690,Central,Birth,18,Issued
2024-08-21 12:58:45.801708,Central,Birth,27,Rejected
2024-08-03 12:58:45.801727,Central,Birth,12,Pending
2024-08-27 12:58:45.801745,South,Income,13,Issued
2024-08-06 12:58:45.801764,Central,Domicile,24,Issued
2024-08-25 12:58:45.801782,West,Domicile,5,Pending
2024-08-15 12:58:45.801800,South,Death,19,Issued
2024-08-20 12:58:45.801818,North,Death,27,Issued
2024-08-15 12:58:45.801836,East,Birth,6,Issued
2024-08-02 12:58:45.801856,South,Income,13,Rejected
2024-08-25 12:58:45.801874,West,Death,5,Issued
2024-08-02 12:58:45.801892,South,Death,18,Issued
2024-08-07 12:58:45.801911,West,Marriage,17,Pending
2024-08-18 12:58:45.801928,East,Death,19,Issued
2024-08-19 12:58:45.801947,West,Caste,10,Pending
2024-08-25 12:58:45.801965,North,Caste,24,Issued
2024-08-27 12:58:45.801985,West,Marriage,27,Issued
2024-08-01 12:58:45.802003,West,Marriage,5,Pending
2024-08-02 12:58:45.802021,South,Death,17,Pending
2024-08-04 12:58:45.802040,South,Income,26,Pending
2024-08-09 12:58:45.802058,North,Income,20,Rejected
2024-08-04 12:58:45.802078,South,Death,9,Issued
2024-08-30 12:58:45.802096,North,Income,4,Issued
2024-08-22 12:58:45.802114,East,Domicile,16,Pending
2024-08-26 12:58:45.802133,East,Birth,14,Issued
2024-08-27 12:58:45.802150,South,Birth,28,Rejected
2024-08-11 12:58:45.802169,East,Caste,8,Issued
2024-08-04 12:58:45.802187,West,Birth,24,Pending
2024-08-19 12:58:45.802212,North,Domicile,7,Issued
2024-08-25 12:58:45.802230,South,Income,17,Issued
2024-08-25 12:58:45.802248,West,Death,2,Issued
2024-08-13 12:58:45.802267,East,Marriage,14,Pending
2024-08-11 12:58:45.802289,North,Domicile,28,Issued
2024-08-16 12:58:45.802308,East,Death,5,Pending
2024-08-09 12:58:45.802326,Central,Birth,7,Issued
2024-08-23 12:58:45.802350,East,Marriage,15,Issued
2024-08-26 12:58:45.802368,Central,Birth,28,Pending
2024-08-13 12:58:45.802389,West,Marriage,27,Issued
2024-08-01 12:58:45.802407,East,Marriage,4,Issued
2024-08-10 12:58:45.802425,Central,Domicile,7,Issued
2024-08-07 12:58:45.802444,Central,Marriage,15,Pending
2024-08-07 12:58:45.802462,East,Marriage,15,Issued
2024-08-06 12:58:45.802481,South,Birth,27,Pending
2024-08-27 12:58:45.802499,South,Death,4,Issued
2024-08-19 12:58:45.802518,North,Death,11,Rejected
2024-08-11 12:58:45.802536,East,Domicile,1,Issued
2024-08-22 12:58:45.802555,Central,Birth,5,Issued
2024-08-03 12:58:45.802573,West,Caste,24,Rejected
2024-08-28 12:58:45.802591,South,Marriage,21,Issued
2024-08-21 12:58:45.802610,West,Caste,19,Rejected
2024-08-24 12:58:45.802628,North,Marriage,16,Issued
2024-08-01 12:58:45.802647,Central,Income,25,Issued
2024-08-21 12:58:45.802666,Central,Domicile,27,Issued
2024-08-23 12:58:45.802686,Central,Death,1,Pending
2024-08-06 12:58:45.802705,East,Death,29,Pending
2024-08-26 12:58:45.802723,Central,Death,13,Pending
2024-08-26 12:58:45.802745,Central,Marriage,24,Issued
2024-08-13 12:58:45.802768,North,Death,4,Issued
2024-08-10 12:58:45.802787,West,Income,26,Pending
2024-08-22 12:58:45.802805,West,Birth,10,Issued
2024-08-11 12:58:45.802824,North,Birth,21,Issued
2024-08-25 12:58:45.802842,East,Death,7,Issued
2024-08-10 12:58:45.802870,West,Caste,22,Rejected
2024-08-01 12:58:45.802889,West,Income,1,Issued
2024-08-27 12:58:45.802910,Central,Domicile,20,Rejected
2024-08-08 12:58:45.802929,North,Death,16,Issued
2024-08-17 12:58:45.802947,East,Marriage,5,Issued
2024-08-13 12:58:45.802967,South,Death,16,Issued
2024-08-26 12:58:45.802986,West,Caste,2,Pending
2024-08-21 12:58:45.803005,East,Marriage,20,Issued
2024-08-07 12:58:45.803023,Central,Death,1,Issued
2024-08-02 12:58:45.803049,East,Birth,28,Issued
2024-08-27 12:58:45.803068,South,Birth,7,Issued
2024-08-24 12:58:45.803086,Central,Death,5,Issued
2024-08-01 12:58:45.803105,West,Marriage,28,Issued
2024-08-26 12:58:45.803123,North,Death,6,Rejected
2024-08-17 12:58:45.803142,East,Marriage,2,Issued
2024-08-19 12:58:45.803160,South,Marriage,26,Issued
2024-08-01 12:58:45.803179,East,Domicile,10,Issued
2024-08-02 12:58:45.803197,East,Marriage,16,Pending
2024-08-02 12:58:45.803215,South,Death,22,Pending
2024-08-24 12:58:45.803236,East,Birth,22,Pending
2024-08-29 12:58:45.803257,Central,Domicile,2,Issued
2024-08-07 12:58:45.803276,North,Marriage,16,Pending
2024-08-18 12:58:45.803295,Central,Income,2,Issued
2024-08-25 12:58:45.803325,South,Domicile,8,Issued
2024-08-04 12:58:45.803351,South,Death,29,Rejected
2024-08-04 12:58:45.803371,Central,Birth,9,Pending
2024-08-15 12:58:45.803391,North,Income,19,Rejected
2024-08-19 12:58:45.803410,South,Marriage,2,Issued
2024-08-30 12:58:45.803429,North,Marriage,4,Issued
2024-08-14 12:58:45.803448,Central,Income,7,Pending
2024-08-03 12:58:45.803467,Central,Marriage,5,Issued
2024-08-08 12:58:45.803488,South,Birth,22,Issued
2024-08-04 12:58:45.803517,Central,Domicile,24,Issued
2024-08-29 12:58:45.803536,North,Death,20,Issued
2024-08-13 12:58:45.803556,North,Caste,10,Issued
2024-08-13 12:58:45.803574,East,Birth,13,Issued
2024-08-22 12:58:45.803593,East,Caste,4,Pending
2024-08-26 12:58:45.803612,South,Birth,16,Pending
2024-08-27 12:58:45.803634,South,Income,27,Issued
2024-08-22 12:58:45.803657,South,Income,4,Issued
2024-08-25 12:58:45.803676,Central,Death,28,Issued
2024-08-29 12:58:45.803694,Central,Birth,26,Pending
2024-08-21 12:58:45.803713,Central,Domicile,10,Pending
2024-08-10 12:58:45.803731,East,Birth,29,Pending
2024-08-28 12:58:45.803750,North,Birth,16,Issued
2024-08-14 12:58:45.803769,East,Death,11,Rejected
2024-08-06 12:58:45.803787,Central,Birth,8,Pending
2024-08-09 12:58:45.803808,Central,Caste,18,Issued
2024-08-19 12:58:45.803827,South,Caste,22,Issued
2024-08-06 12:58:45.803845,South,Income,7,Rejected
2024-08-16 12:58:45.803863,Central,Income,20,Issued
2024-08-15 12:58:45.803882,Central,Death,23,Issued
2024-08-23 12:58:45.803902,Central,Caste,7,Pending
2024-08-17 12:58:45.803922,West,Caste,9,Pending
2024-08-14 12:58:45.803940,East,Birth,9,Pending
2024-08-03 12:58:45.803959,South,Birth,20,Issued
2024-08-12 12:58:45.803977,Central,Birth,24,Pending
2024-08-11 12:58:45.803999,West,Death,12,Issued
2024-08-12 12:58:45.804019,Central,Caste,2,Pending
2024-08-21 12:58:45.804037,South,Domicile,1,Pending
2024-08-29 12:58:45.804055,East,Birth,11,Issued
2024-08-28 12:58:45.804074,Central,Caste,3,Issued
2024-08-01 12:58:45.804094,West,Marriage,20,Issued
2024-08-07 12:58:45.804112,Central,Income,8,Rejected
2024-08-26 12:58:45.804134,Central,Birth,24,Issued
2024-08-04 12:58:45.804153,South,Domicile,20,Issued
2024-08-18 12:58:45.804171,East,Marriage,26,Issued
2024-08-04 12:58:45.804189,West,Death,15,Issued
2024-08-18 12:58:45.804208,West,Caste,11,Pending
2024-08-14 12:58:45.804227,East,Marriage,2,Issued
2024-08-04 12:58:45.804246,North,Marriage,1,Issued
2024-08-23 12:58:45.804264,West,Income,7,Rejected
2024-08-28 12:58:45.804283,North,Birth,2,Issued
2024-08-20 12:58:45.804301,West,Birth,27,Pending
2024-08-28 12:58:45.804324,Central,Marriage,14,Rejected
2024-08-18 12:58:45.804343,West,Domicile,6,Issued
2024-08-11 12:58:45.804361,South,Marriage,20,Issued
2024-08-12 12:58:45.804380,North,Domicile,20,Issued
2024-08-09 12:58:45.804398,Central,Domicile,13,Pending
2024-08-21 12:58:45.804421,North,Birth,18,Issued
2024-08-14 12:58:45.804441,South,Marriage,17,Issued
2024-08-16 12:58:45.804460,Central,Marriage,16,Issued
2024-08-30 12:58:45.804480,West,Caste,27,Issued
2024-08-03 12:58:45.804500,East,Income,12,Pending
2024-08-25 12:58:45.804518,West,Death,21,Rejected
2024-08-25 12:58:45.804540,East,Domicile,20,Issued
2024-08-08 12:58:45.804560,Central,Death,3,Issued
2024-08-15 12:58:45.804578,West,Caste,27,Issued
2024-08-17 12:58:45.804599,South,Income,11,Pending
2024-08-08 12:58:45.804618,Central,Marriage,21,Pending
2024-08-13 12:58:45.804640,South,Domicile,17,Issued
2024-08-14 12:58:45.804659,West,Income,6,Issued
2024-08-27 12:58:45.804676,Central,Birth,23,Pending
2024-08-23 12:58:45.804695,Central,Death,24,Issued
2024-08-16 12:58:45.804714,West,Caste,19,Rejected
2024-08-10 12:58:45.804732,North,Domicile,20,Issued
2024-08-02 12:58:45.804750,West,Marriage,7,Issued
2024-08-26 12:58:45.804769,East,Birth,11,Issued
2024-08-11 12:58:45.804787,Central,Death,21,Pending
2024-08-03 12:58:45.804805,North,Death,17,Issued
2024-08-12 12:58:45.804823,North,Birth,14,Issued
2024-08-08 12:58:45.804841,North,Caste,8,Pending
2024-08-13 12:58:45.804863,South,Caste,9,Pending
2024-08-28 12:58:45.804881,North,Death,4,Issued
2024-08-09 12:58:45.804901,South,Death,3,Issued
2024-08-08 12:58:45.804920,East,Marriage,12,Issued
2024-08-20 12:58:45.804942,East,Income,22,Issued
2024-08-06 12:58:45.804961,Central,Income,3,Issued
2024-08-14 12:58:45.804979,Central,Income,28,Issued
2024-08-21 12:58:45.804998,East,Death,15,Pending
2024-08-23 12:58:45.805017,South,Birth,19,Issued
2024-08-29 12:58:45.805042,East,Income,1,Issued
2024-08-25 12:58:45.805060,East,Birth,23,Issued
2024-08-28 12:58:45.805078,North,Death,27,Issued
2024-08-21 12:58:45.805097,Central,Marriage,22,Issued
2024-08-17 12:58:45.805115,North,Marriage,14,Issued
2024-08-08 12:58:45.805134,East,Death,19,Pending
2024-08-05 12:58:45.805153,Central,Birth,1,Issued
2024-08-13 12:58:45.805171,Central,Domicile,15,Issued
2024-08-07 12:58:45.805190,West,Death,7,Issued
2024-08-09 12:58:45.805208,North,Birth,2,Issued
2024-08-13 12:58:45.805226,South,Birth,1,Issued
2024-08-28 12:58:45.805245,East,Caste,18,Issued
2024-08-30 12:58:45.805266,North,Income,3,Issued
2024-08-20 12:58:45.805284,West,Death,9,Rejected
